1.03E-19
0
9.26E-20
0
3.65E-21
4.65E-21
1.48E-23
4.53E-19
2.62E-34
0
0
4.99E-40
0
3.19E-23
3.43E-23
9.52E-46
3.18E-23
1.11E-36
0
0
6.32E-13
0
0
0
4.64E-13
0
5.85E-13
5.94E-13
5.23E-13
5.60E-13
5.11E-13
0
9.09E-12
1.54E-11
1.45E-11
0
0
0
0
0
1.49E-11
0
0
0
1.37E-28
4.99E-40
4.99E-40
0
1.30E-11
1.38E-11
0
0
0
1.62E-15
3.62E-20
4.01E-19
1.28E-11
7.19E-23
0
1.88E-21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.33E-20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.82E-26
0
0
0
0
0
0
0.024875071
0
0
0.021287427
0.014681074
0.021206872
0.020763081
0
0.022226109
0.020096876
0
0.016579513
0.016454942
0
0
0
0
0.015668146
0
0.015336222
0.016287198
0.0166577
0
0
0.027324388
3.18E-13
0
0
4.06E-13
0
4.78E-14
2.74E-13
0
3.92E-13
1.63E-24
0
2.79E-24
2.40E-24
0
0
0
0.014359678
0
0
0.013625971
0.019285069
0
0
0.016013439
0
0
0.018414195
0
0
0
0
0
0
0
0
0
0
5.82E-26
0
0
0
0
0
0
0
9.91E-12
0
8.83E-13
0
9.19E-13
8.97E-13
9.17E-13
1.01E-12
9.27E-13
0.020442383
0.025563652
0.023901207
0
0.015029664
0
1.01E-20
0
0
0
0
0
0
0
0
0
0
0
0
0
8.04E-21
0.025439143
5.49E-19
0
0
0
5.10E-19
0
0
5.09E-19
0
0
0.013842952
0
0
0
0.01522414
1.37E-28
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.02E-12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.027923729
0.022487186
0
0.025149236
0
0.022514994
0
0
0
1.59E-24
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.64E-13
0
5.56E-24
0
0
0
0
0
0
1.08E-20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.022633249
0.02368908
1.51E-20
0
0.020442383
0
0
1.04E-20
0.025697919
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.82E-24
0
0
0
0
4.26E-13
9.16E-13
0
0.028236988
0.017714562
0.022338034
0
0
0
0
0
0.024307471
0
0.022221322
0.026124668
0.024294679
0
0
0
0
5.94E-13
0
0
0
0
0
0
0
0.023901207
0.022514994
0.022221322
0
0
0
0
0
0
0
0
0
0
0
0.024697784
0
0.023901207
0.017346121
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01905575
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
